NCBI_Accession	Cluster_Name	FinalGCFs	Species	Kingdom	Phylum	Fungal_Class	Order	Family	Genus
GCA_000978315.2	419_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000978285.2	418_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977655.2	399_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977685.2	400_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977715.4	401_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977745.2	402_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977775.3	403_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977805.2	404_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977835.2	405_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977865.2	406_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977535.2	397_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977925.2	407_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000978015.2	410_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000978045.2	411_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000978075.3	412_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000978105.2	413_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000978165.2	414_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000978195.2	415_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000978225.2	416_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000978255.2	417_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977985.2	409_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977955.2	408_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976965.3	379_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977115.3	384_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976215.2	360_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976185.2	359_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976155.4	358_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976125.2	357_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000292725.1	141_Saccharomyces_arboricola	dit (variation 1)*	Saccharomyces_arboricola	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976095.2	356_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976065.2	355_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977145.2	385_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976005.2	353_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975975.3	352_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975915.2	351_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975885.2	350_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975855.3	349_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000269885.1	132_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975825.2	348_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975795.2	347_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000326005.1	154_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975765.2	346_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975735.4	345_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975705.2	344_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000326105.1	155_Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii	dit (variation 1)*	Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000326105.1	156_Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii	dit (variation 1)*	Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000568005.1	239_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000568055.1	240_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000568295.1	241_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000568365.1	242_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975615.2	341_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000975645.3	342_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000325965.1	153_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000190255.1	89_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976035.2	354_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976875.3	376_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976815.3	374_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976785.2	373_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976755.2	372_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976695.3	371_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976665.2	370_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976905.2	377_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976935.2	378_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976575.4	369_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976545.2	368_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976995.2	380_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977025.2	381_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976515.2	367_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976485.2	366_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976425.2	365_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976395.2	364_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976335.2	363_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000146045.2	29_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000149365.1	32_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977055.3	382_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000977085.2	383_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000181435.1	78_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000182315.2	79_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976275.4	362_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000190195.1	87_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000190215.1	88_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976845.3	375_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_000976245.2	361_Saccharomyces_cerevisiae	dit (variation 1)*	Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
GCA_019049425.1	1639_Scheffersomyces_spartinae	194	Scheffersomyces_spartinae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces
GCF_000209165.1	3426_Scheffersomyces_stipitis	34	Scheffersomyces_stipitis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces
GCA_000209165.1	90_Scheffersomyces_stipitis	34	Scheffersomyces_stipitis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces
GCF_019049425.1	3769_Scheffersomyces_spartinae	194	Scheffersomyces_spartinae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces
GCA_010015745.1	1140_Setomelanomma_holmii	dit (variation 3)*	Setomelanomma_holmii	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setomelanomma
GCA_010015745.1	1139_Setomelanomma_holmii	170	Setomelanomma_holmii	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setomelanomma
GCA_000223485.1	96_Spathaspora_passalidarum	16	Spathaspora_passalidarum	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora
GCF_000223485.1	3429_Spathaspora_passalidarum	16	Spathaspora_passalidarum	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora
GCA_000827215.1	324_Sphaerobolus_stellatus	86	Sphaerobolus_stellatus	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	Sphaerobolus
GCA_000827215.1	323_Sphaerobolus_stellatus	86	Sphaerobolus_stellatus	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	Sphaerobolus
GCF_000320565.1	3469_Sphaerulina_musiva	45	Sphaerulina_musiva	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina
GCA_000320565.2	152_Sphaerulina_musiva	45	Sphaerulina_musiva	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina
GCF_000182565.1	3419_Spizellomyces_punctatus	31	Spizellomyces_punctatus	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces
GCA_000182565.2	80_Spizellomyces_punctatus	31	Spizellomyces_punctatus	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces
GCA_019096155.1	1640_Staphylotrichum_longicolle	dit (variation 3)*	Staphylotrichum_longicolle	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Staphylotrichum
GCA_001191545.1	453_Stemphylium_lycopersici	dit (variation 3)*	Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
GCA_003268315.1	816_Stemphylium_lycopersici	47	Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
GCA_003268335.1	820_Stemphylium_lycopersici	dit (variation 3)*	Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
GCA_003268315.1	818_Stemphylium_lycopersici	dit (variation 3)*	Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
GCA_003268335.1	821_Stemphylium_lycopersici	47	Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
GCA_001191545.1	451_Stemphylium_lycopersici	47	Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
GCA_001191545.1	452_Stemphylium_lycopersici	93	Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
GCA_003268315.1	817_Stemphylium_lycopersici	93	Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
GCA_003268335.1	819_Stemphylium_lycopersici	93	Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
GCA_001661415.1	547_Suhomyces_tanzawaensis	109	Suhomyces_tanzawaensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Suhomyces
GCF_001661415.1	3577_Suhomyces_tanzawaensis	109	Suhomyces_tanzawaensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Suhomyces
GCA_013368755.1	1401_Talaromyces_rugulosus	6*	Talaromyces_rugulosus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_009556855.1	1079_Talaromyces_marneffei	3	Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCF_000003125.1	3373_Talaromyces_stipitatus	1*	Talaromyces_stipitatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_000001985.1	1_Talaromyces_marneffei	1*	Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCF_000003125.1	3372_Talaromyces_stipitatus	8	Talaromyces_stipitatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_000003125.1	14_Talaromyces_stipitatus	8	Talaromyces_stipitatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCF_000001985.1	3363_Talaromyces_marneffei	3	Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCF_001896365.1	3600_Talaromyces_amestolkiae	123	Talaromyces_amestolkiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_001896365.1	599_Talaromyces_amestolkiae	123	Talaromyces_amestolkiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCF_001896365.1	3601_Talaromyces_amestolkiae	122	Talaromyces_amestolkiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_001896365.1	596_Talaromyces_amestolkiae	120	Talaromyces_amestolkiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCF_000003125.1	3374_Talaromyces_stipitatus	1*	Talaromyces_stipitatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_000001985.1	2_Talaromyces_marneffei	2	Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_009556855.1	1080_Talaromyces_marneffei	2	Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCF_000001985.1	3361_Talaromyces_marneffei	2	Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_009650675.1	1084_Talaromyces_marneffei	2	Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_001896365.1	597_Talaromyces_amestolkiae	121	Talaromyces_amestolkiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_011392495.1	1237_Talaromyces_pinophilus	121	Talaromyces_pinophilus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCF_001896365.1	3603_Talaromyces_amestolkiae	121	Talaromyces_amestolkiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_001896365.1	598_Talaromyces_amestolkiae	122	Talaromyces_amestolkiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_000003125.1	12_Talaromyces_stipitatus	1*	Talaromyces_stipitatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_000001985.1	4_Talaromyces_marneffei	1*	Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
GCA_009556855.1	1078_Talaromyces_marneffei	1*	Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
