TreeTip_Name	Protein	Accession	Lichen	ICS_Clade	Species	Genus	Fungal_Class
Diaporthe_batatas_XP_044645216.1	XP_044645216.1	GCF_019321695.1	NotLichen	gcf_6	Diaporthe_batatas	Diaporthe	Sordariomycetes
Diaporthe_ampelina_KKY39683.1	KKY39683.1	GCA_001006365.1	NotLichen	gcf_6	Diaporthe_ampelina	Diaporthe	Sordariomycetes
Diaporthaceae_sp_PMI_573_KAH8766030.1	KAH8766030.1	GCA_021399435.1	NotLichen	gcf_6	Diaporthaceae_sp_PMI_573		Sordariomycetes
Daldinia_vernicosa_XP_047866641.1	XP_047866641.1	GCF_022497035.1	NotLichen	gcf_6	Daldinia_vernicosa	Daldinia	Sordariomycetes
Daldinia_sp_EC12_OTB15225.1	OTB15225.1	GCA_002120325.1	NotLichen	gcf_6	Daldinia_sp_EC12	Daldinia	Sordariomycetes
Daldinia_loculata_XP_049162805.1	XP_049162805.1	GCF_022478755.1	NotLichen	gcf_6	Daldinia_loculata	Daldinia	Sordariomycetes
Daldinia_grandis_KAI0101144.1	KAI0101144.1	GCA_022432525.1	NotLichen	gcf_6	Daldinia_grandis	Daldinia	Sordariomycetes
Daldinia_eschscholtzii_KAI1483498.1	KAI1483498.1	GCA_022478725.1	NotLichen	gcf_6	Daldinia_eschscholtzii	Daldinia	Sordariomycetes
Daldinia_decipiens_XP_049100613.1	XP_049100613.1	GCF_022478715.1	NotLichen	gcf_6	Daldinia_decipiens	Daldinia	Sordariomycetes
Daldinia_childiae_XP_033432603.1	XP_033432603.1	GCF_008694065.1	NotLichen	gcf_6	Daldinia_childiae	Daldinia	Sordariomycetes
Daldinia_childiae_XP_033432602.1	XP_033432602.1	GCF_008694065.1	NotLichen	gcf_6	Daldinia_childiae	Daldinia	Sordariomycetes
Daldinia_caldariorum_XP_047794935.1	XP_047794935.1	GCF_022478825.1	NotLichen	gcf_6	Daldinia_caldariorum	Daldinia	Sordariomycetes
Daldinia_bambusicola_KAI1803973.1	KAI1803973.1	GCA_022478815.1	NotLichen	gcf_6	Daldinia_bambusicola	Daldinia	Sordariomycetes
Dactylonectria_macrodidyma_KAH7133562.1	KAH7133562.1	GCA_020744425.1	NotLichen	gcf_6	Dactylonectria_macrodidyma	Dactylonectria	Sordariomycetes
Dactylonectria_macrodidyma_KAH7121510.1	KAH7121510.1	GCA_020744425.1	NotLichen	gcf_6	Dactylonectria_macrodidyma	Dactylonectria	Sordariomycetes
Dactylonectria_macrodidyma_KAH7108957.1	KAH7108957.1	GCA_020744425.1	NotLichen	gcf_6	Dactylonectria_macrodidyma	Dactylonectria	Sordariomycetes
Dactylonectria_estremocensis_KAH7137199.1	KAH7137199.1	GCA_020744375.1	NotLichen	gcf_6	Dactylonectria_estremocensis	Dactylonectria	Sordariomycetes
Cylindrodendrum_hubeiense_KAF7545814.1	KAF7545814.1	GCA_014621425.1	NotLichen	gcf_6	Cylindrodendrum_hubeiense	Cylindrodendrum	Sordariomycetes
Cryphonectria_parasitica_XP_040772210.1	XP_040772210.1	GCF_011745365.1	NotLichen	gcf_6	Cryphonectria_parasitica	Cryphonectria	Sordariomycetes
Cordyceps_sp_RAO2017_PHH89531.1	PHH89531.1	GCA_002591385.1	NotLichen	gcf_6	Cordyceps_sp_RAO2017	Cordyceps	Sordariomycetes
Cordyceps_militaris_EGX97069.1	EGX97069.1	GCA_000225605.1	NotLichen	gcf_6	Cordyceps_militaris	Cordyceps	Sordariomycetes
Cordyceps_javanica_TQW10296.1	TQW10296.1	GCA_006981975.1	NotLichen	gcf_6	Cordyceps_javanica	Cordyceps	Sordariomycetes
Cordyceps_fumosorosea_XP_018706249.1	XP_018706249.1	GCF_001636725.1	NotLichen	gcf_6	Cordyceps_fumosorosea	Cordyceps	Sordariomycetes
Colletotrichum_viniferum_KAF4920411.1	KAF4920411.1	GCA_013201765.1	NotLichen	gcf_6	Colletotrichum_viniferum	Colletotrichum	Sordariomycetes
Colletotrichum_truncatum_XP_036576920.1	XP_036576920.1	GCF_014235925.1	NotLichen	gcf_6	Colletotrichum_truncatum	Colletotrichum	Sordariomycetes
Colletotrichum_tropicale_KAF4833703.1	KAF4833703.1	GCA_013201785.1	NotLichen	gcf_6	Colletotrichum_tropicale	Colletotrichum	Sordariomycetes
Colletotrichum_trifolii_TDZ41507.1	TDZ41507.1	GCA_004367215.1	NotLichen	gcf_6	Colletotrichum_trifolii	Colletotrichum	Sordariomycetes
Colletotrichum_tofieldiae_GKT56493.1	GKT56493.1	GCA_022836555.1	NotLichen	gcf_6	Colletotrichum_tofieldiae	Colletotrichum	Sordariomycetes
Colletotrichum_tanaceti_TKW52762.1	TKW52762.1	GCA_005350895.1	NotLichen	gcf_6	Colletotrichum_tanaceti	Colletotrichum	Sordariomycetes
Colletotrichum_sublineola_KDN65174.1	KDN65174.1	GCA_000696135.1	NotLichen	gcf_6	Colletotrichum_sublineola	Colletotrichum	Sordariomycetes
Colletotrichum_spinosum_TDZ31937.1	TDZ31937.1	GCA_004366825.1	NotLichen	gcf_6	Colletotrichum_spinosum	Colletotrichum	Sordariomycetes
Colletotrichum_spaethianum_XP_049126907.1	XP_049126907.1	GCF_022836535.1	NotLichen	gcf_6	Colletotrichum_spaethianum	Colletotrichum	Sordariomycetes
Colletotrichum_simmondsii_KXH36384.1	KXH36384.1	GCA_001563135.1	NotLichen	gcf_6	Colletotrichum_simmondsii	Colletotrichum	Sordariomycetes
Colletotrichum_siamense_KAF4859327.1	KAF4859327.1	GCA_013201745.1	NotLichen	gcf_6	Colletotrichum_siamense	Colletotrichum	Sordariomycetes
Colletotrichum_shisoi_TQN63864.1	TQN63864.1	GCA_006783085.1	NotLichen	gcf_6	Colletotrichum_shisoi	Colletotrichum	Sordariomycetes
Colletotrichum_scovillei_XP_035329204.1	XP_035329204.1	GCF_011075155.1	NotLichen	gcf_6	Colletotrichum_scovillei	Colletotrichum	Sordariomycetes
Colletotrichum_salicis_KXH66795.1	KXH66795.1	GCA_001563125.1	NotLichen	gcf_6	Colletotrichum_salicis	Colletotrichum	Sordariomycetes
Colletotrichum_plurivorum_KAF6831624.1	KAF6831624.1	GCA_014235945.1	NotLichen	gcf_6	Colletotrichum_plurivorum	Colletotrichum	Sordariomycetes
Colletotrichum_orchidophilum_XP_022477890.1	XP_022477890.1	GCF_001831195.1	NotLichen	gcf_6	Colletotrichum_orchidophilum	Colletotrichum	Sordariomycetes
Colletotrichum_orbiculare_TDZ17682.1	TDZ17682.1	GCA_000350065.2	NotLichen	gcf_6	Colletotrichum_orbiculare	Colletotrichum	Sordariomycetes
Colletotrichum_nymphaeae_KXH47633.1	KXH47633.1	GCA_001563115.1	NotLichen	gcf_6	Colletotrichum_nymphaeae	Colletotrichum	Sordariomycetes
Colletotrichum_musicola_KAF6842778.1	KAF6842778.1	GCA_014235935.1	NotLichen	gcf_6	Colletotrichum_musicola	Colletotrichum	Sordariomycetes
Colletotrichum_lupini_XP_049136801.1	XP_049136801.1	GCF_023278565.1	NotLichen	gcf_6	Colletotrichum_lupini	Colletotrichum	Sordariomycetes
Colletotrichum_karsti_KAF9878657.1	KAF9878657.1	GCA_011947395.2	NotLichen	gcf_6	Colletotrichum_karsti	Colletotrichum	Sordariomycetes
Colletotrichum_incanum_OHW90955.1	OHW90955.1	GCA_001855235.1	NotLichen	gcf_6	Colletotrichum_incanum	Colletotrichum	Sordariomycetes
Colletotrichum_higginsianum_TIC97371.1	TIC97371.1	GCA_004920355.1	NotLichen	gcf_6	Colletotrichum_higginsianum	Colletotrichum	Sordariomycetes
Colletotrichum_gloeosporioides_KAH9234710.1	KAH9234710.1	GCA_021432615.1	NotLichen	gcf_6	Colletotrichum_gloeosporioides	Colletotrichum	Sordariomycetes
Colletotrichum_fructicola_KAF4481766.1	KAF4481766.1	GCA_000319635.2	NotLichen	gcf_6	Colletotrichum_fructicola	Colletotrichum	Sordariomycetes
Colletotrichum_fioriniae_XP_007592880.1	XP_007592880.1	GCF_000582985.1	NotLichen	gcf_6	Colletotrichum_fioriniae	Colletotrichum	Sordariomycetes
Colletotrichum_filicis_KAI3529546.1	KAI3529546.1	GCA_023376865.1	NotLichen	gcf_6	Colletotrichum_filicis	Colletotrichum	Sordariomycetes
Colletotrichum_chlorophyti_OLN95253.1	OLN95253.1	GCA_001937105.1	NotLichen	gcf_6	Colletotrichum_chlorophyti	Colletotrichum	Sordariomycetes
Colletotrichum_camelliae_KAH0430558.1	KAH0430558.1	GCA_011947485.2	NotLichen	gcf_6	Colletotrichum_camelliae	Colletotrichum	Sordariomycetes
Colletotrichum_asianum_KAF0331200.1	KAF0331200.1	GCA_009806415.1	NotLichen	gcf_6	Colletotrichum_asianum	Colletotrichum	Sordariomycetes
Colletotrichum_aenigma_XP_037184307.1	XP_037184307.1	GCF_013390185.1	NotLichen	gcf_6	Colletotrichum_aenigma	Colletotrichum	Sordariomycetes
Colletotrichum_abscissum_KAI3556375.1	KAI3556375.1	GCA_023376855.1	NotLichen	gcf_6	Colletotrichum_abscissum	Colletotrichum	Sordariomycetes
Coccidioides_posadasii_XP_003066759.1	XP_003066759.1	GCF_000151335.1	NotLichen	gcf_6	Coccidioides_posadasii	Coccidioides	Eurotiomycetes
Coccidioides_immitis_TPX26860.1	TPX26860.1	GCA_004115165.2	NotLichen	gcf_6	Coccidioides_immitis	Coccidioides	Eurotiomycetes
Clonostachys_solani_CAH0040475.1	CAH0040475.1	GCA_902141235.2	NotLichen	gcf_6	Clonostachys_solani	Clonostachys	Sordariomycetes
Clonostachys_rosea_VUC28505.1	VUC28505.1	GCA_902085965.1	NotLichen	gcf_6	Clonostachys_rosea	Clonostachys	Sordariomycetes
Clonostachys_rhizophaga_CAH0020926.1	CAH0020926.1	GCA_902077795.2	NotLichen	gcf_6	Clonostachys_rhizophaga	Clonostachys	Sordariomycetes
Clonostachys_byssicola_CAG9979766.1	CAG9979766.1	GCA_902006505.2	NotLichen	gcf_6	Clonostachys_byssicola	Clonostachys	Sordariomycetes
Camillea_tinctor_KAI5918483.1	KAI5918483.1	GCA_022578605.1	NotLichen	gcf_6	Camillea_tinctor	Camillea	Sordariomycetes
Biscogniauxia_sp_FL1348_KAI0599576.1	KAI0599576.1	GCA_022544895.1	NotLichen	gcf_6	Biscogniauxia_sp_FL1348	Biscogniauxia	Sordariomycetes
Biscogniauxia_mediterranea_KAI1635236.1	KAI1635236.1	GCA_022478735.1	NotLichen	gcf_6	Biscogniauxia_mediterranea	Biscogniauxia	Sordariomycetes
Biscogniauxia_marginata_KAI1505979.1	KAI1505979.1	GCA_022695795.1	NotLichen	gcf_6	Biscogniauxia_marginata	Biscogniauxia	Sordariomycetes
Beauveria_brongniartii_OAA38216.1	OAA38216.1	GCA_001636735.1	NotLichen	gcf_6	Beauveria_brongniartii	Beauveria	Sordariomycetes
Beauveria_bassiana_PQK14345.1	PQK14345.1	GCA_001682635.1	NotLichen	gcf_6	Beauveria_bassiana	Beauveria	Sordariomycetes
Auriculariales_sp_MPIPUGEAT0066_KAH7106998.1	KAH7106998.1	GCA_020744175.1	NotLichen	gcf_6	Auriculariales_sp_MPIPUGEAT0066		Agaricomycetes
Annulohypoxylon_truncatum_XP_047856537.1	XP_047856537.1	GCF_022578515.1	NotLichen	gcf_6	Annulohypoxylon_truncatum	Annulohypoxylon	Sordariomycetes
Annulohypoxylon_stygium_KAI1445412.1	KAI1445412.1	GCA_022695755.1	NotLichen	gcf_6	Annulohypoxylon_stygium	Annulohypoxylon	Sordariomycetes
Annulohypoxylon_nitens_KAI0894342.1	KAI0894342.1	GCA_022496965.1	NotLichen	gcf_6	Annulohypoxylon_nitens	Annulohypoxylon	Sordariomycetes
Annulohypoxylon_moriforme_KAI1455482.1	KAI1455482.1	GCA_022695765.1	NotLichen	gcf_6	Annulohypoxylon_moriforme	Annulohypoxylon	Sordariomycetes
Annulohypoxylon_maeteangense_XP_047820162.1	XP_047820162.1	GCF_022496945.1	NotLichen	gcf_6	Annulohypoxylon_maeteangense	Annulohypoxylon	Sordariomycetes
Annulohypoxylon_bovei_KAI2464394.1	KAI2464394.1	GCA_022836615.1	NotLichen	gcf_6	Annulohypoxylon_bovei	Annulohypoxylon	Sordariomycetes
Akanthomyces_lecanii_OAA78496.1	OAA78496.1	GCA_001636795.1	NotLichen	gcf_6	Akanthomyces_lecanii	Akanthomyces	Sordariomycetes
Acremonium_chrysogenum_KFH48432.1	KFH48432.1	GCA_000769265.1	NotLichen	gcf_6	Acremonium_chrysogenum	Acremonium	Sordariomycetes
Trapelia_coarctata_MCJ1248508.1	MCJ1248508.1	GCA_022813945.1	Lichen	gcf_7	Trapelia_coarctata	Trapelia	Lecanoromycetes
Paracoccidioides_lutzii_XP_002797848.1	XP_002797848.1	GCF_000150705.2	NotLichen	gcf_7	Paracoccidioides_lutzii	Paracoccidioides	Eurotiomycetes
Paracoccidioides_brasiliensis_ODH48615.1	ODH48615.1	GCA_001713695.1	NotLichen	gcf_7	Paracoccidioides_brasiliensis	Paracoccidioides	Eurotiomycetes
Histoplasma_capsulatum_EEH06074.1	EEH06074.1	GCA_000150115.1	NotLichen	gcf_7	Histoplasma_capsulatum	Histoplasma	Eurotiomycetes
Helicocarpus_griseus_PGH15795.1	PGH15795.1	GCA_002573585.1	NotLichen	gcf_7	Helicocarpus_griseus	Helicocarpus	Eurotiomycetes
Emmonsia_crescens_PGH30761.1	PGH30761.1	GCA_002572855.1	NotLichen	gcf_7	Emmonsia_crescens	Emmonsia	Eurotiomycetes
Emergomyces_pasteurianus_OJD16308.1	OJD16308.1	GCA_001883825.1	NotLichen	gcf_7	Emergomyces_pasteurianus	Emergomyces	Eurotiomycetes
Emergomyces_africanus_OAX83873.1	OAX83873.1	GCA_001660665.1	NotLichen	gcf_7	Emergomyces_africanus	Emergomyces	Eurotiomycetes
Blastomyces_silverae_KLJ13649.1	KLJ13649.1	GCA_001014755.1	NotLichen	gcf_7	Blastomyces_silverae	Blastomyces	Eurotiomycetes
Blastomyces_percursus_OJD25299.1	OJD25299.1	GCA_001883805.1	NotLichen	gcf_7	Blastomyces_percursus	Blastomyces	Eurotiomycetes
Blastomyces_parvus_PGH06165.1	PGH06165.1	GCA_002572885.1	NotLichen	gcf_7	Blastomyces_parvus	Blastomyces	Eurotiomycetes
Blastomyces_gilchristii_XP_031577983.1	XP_031577983.1	GCF_000003855.2	NotLichen	gcf_7	Blastomyces_gilchristii	Blastomyces	Eurotiomycetes
Blastomyces_dermatitidis_EEQ86903.2	EEQ86903.2	GCA_000003525.2	NotLichen	gcf_7	Blastomyces_dermatitidis	Blastomyces	Eurotiomycetes
Xylographa_vitiligo_MCJ1317819.1	MCJ1317819.1	GCA_022813765.1	Lichen	lichengroup1	Xylographa_vitiligo	Xylographa	Lecanoromycetes
Xylographa_trunciseda_MCJ1402733.1	MCJ1402733.1	GCA_022813785.1	Lichen	lichengroup1	Xylographa_trunciseda	Xylographa	Lecanoromycetes
Xylographa_soralifera_MCJ1380005.1	MCJ1380005.1	GCA_022813805.1	Lichen	lichengroup1	Xylographa_soralifera	Xylographa	Lecanoromycetes
Xylographa_opegraphella_MCJ1284002.1	MCJ1284002.1	GCA_022813865.1	Lichen	lichengroup1	Xylographa_opegraphella	Xylographa	Lecanoromycetes
Xylographa_bjoerkii_MCJ1389440.1	MCJ1389440.1	GCA_022813905.1	Lichen	lichengroup1	Xylographa_bjoerkii	Xylographa	Lecanoromycetes
Variospora_aurantia_KAI4154545.1	KAI4154545.1	GCA_023645955.1	Lichen	lichengroup1	Variospora_aurantia	Variospora	Lecanoromycetes
Usnochroma_carphineum_KAI4125426.1	KAI4125426.1	GCA_023645975.1	Lichen	lichengroup1	Usnochroma_carphineum	Usnochroma	Lecanoromycetes
Usnochroma_carphineum_KAI4123483.1	KAI4123483.1	GCA_023645975.1	Lichen	lichengroup1	Usnochroma_carphineum	Usnochroma	Lecanoromycetes
Sticta_canariensis_MCJ1429178.1	MCJ1429178.1	GCA_022814045.1	Lichen	lichengroup1	Sticta_canariensis	Sticta	Lecanoromycetes
Pseudocyphellaria_aurata_MCJ1468027.1	MCJ1468027.1	GCA_022814125.1	Lichen	lichengroup1	Pseudocyphellaria_aurata	Pseudocyphellaria	Lecanoromycetes
Pseudocyphellaria_aurata_MCJ1467851.1	MCJ1467851.1	GCA_022814125.1	Lichen	lichengroup1	Pseudocyphellaria_aurata	Pseudocyphellaria	Lecanoromycetes
Plenodomus_tracheiphilus_KAF2848073.1	KAF2848073.1	GCA_010093695.1	NotLichen	lichengroup1	Plenodomus_tracheiphilus	Plenodomus	Dothideomycetes
Phaeosphaeriaceae_sp_PMI808_KAH8728392.1	KAH8728392.1	GCA_021365335.1	NotLichen	lichengroup1	Phaeosphaeriaceae_sp_PMI808		Dothideomycetes
Mytilinidion_resinicola_XP_033572244.1	XP_033572244.1	GCF_010093595.1	NotLichen	lichengroup1	Mytilinidion_resinicola	Mytilinidion	Dothideomycetes
Lophium_mytilinum_KAF2488791.1	KAF2488791.1	GCA_010093605.1	NotLichen	lichengroup1	Lophium_mytilinum	Lophium	Dothideomycetes
Lobaria_immixta_MCJ1270306.1	MCJ1270306.1	GCA_022814215.1	Lichen	lichengroup1	Lobaria_immixta	Lobaria	Lecanoromycetes
Letrouitia_leprolyta_KAI4187986.1	KAI4187986.1	GCA_023646175.1	Lichen	lichengroup1	Letrouitia_leprolyta	Letrouitia	Lecanoromycetes
Leptosphaeria_biglobosa_KAH9877667.1	KAH9877667.1	GCA_022343325.1	NotLichen	lichengroup1	Leptosphaeria_biglobosa	Leptosphaeria	Dothideomycetes
Gyalolechia_ehrenbergii_KAI4172377.1	KAI4172377.1	GCA_023646125.1	Lichen	lichengroup1	Gyalolechia_ehrenbergii	Gyalolechia	Lecanoromycetes
Endocarpon_pusillum_KAF7507277.1	KAF7507277.1	GCA_014607435.1	Lichen	lichengroup1	Endocarpon_pusillum	Endocarpon	Eurotiomycetes
Delitschia_confertaspora_KAF2201234.1	KAF2201234.1	GCA_010093945.1	NotLichen	lichengroup1	Delitschia_confertaspora	Delitschia	Dothideomycetes
Botryosphaeria_dothidea_KAF4307270.1	KAF4307270.1	GCA_011503125.2	NotLichen	lichengroup1	Botryosphaeria_dothidea	Botryosphaeria	Dothideomycetes
Xylographa_vitiligo_MCJ1316234.1	MCJ1316234.1	GCA_022813765.1	Lichen	lichengroup2	Xylographa_vitiligo	Xylographa	Lecanoromycetes
Xylographa_trunciseda_MCJ1399865.1	MCJ1399865.1	GCA_022813785.1	Lichen	lichengroup2	Xylographa_trunciseda	Xylographa	Lecanoromycetes
Xylographa_soralifera_MCJ1378565.1	MCJ1378565.1	GCA_022813805.1	Lichen	lichengroup2	Xylographa_soralifera	Xylographa	Lecanoromycetes
Xylographa_parallela_MCJ1415942.1	MCJ1415942.1	GCA_022813825.1	Lichen	lichengroup2	Xylographa_parallela	Xylographa	Lecanoromycetes
Xylographa_pallens_MCJ1436518.1	MCJ1436518.1	GCA_022813845.1	Lichen	lichengroup2	Xylographa_pallens	Xylographa	Lecanoromycetes
Xylographa_opegraphella_MCJ1283298.1	MCJ1283298.1	GCA_022813865.1	Lichen	lichengroup2	Xylographa_opegraphella	Xylographa	Lecanoromycetes
Xylographa_carneopallida_MCJ1291148.1	MCJ1291148.1	GCA_022813885.1	Lichen	lichengroup2	Xylographa_carneopallida	Xylographa	Lecanoromycetes
Xylographa_bjoerkii_MCJ1390691.1	MCJ1390691.1	GCA_022813905.1	Lichen	lichengroup2	Xylographa_bjoerkii	Xylographa	Lecanoromycetes
Lambiella_insularis_MCJ1472382.1	MCJ1472382.1	GCA_022814265.1	Lichen	lichengroup2	Lambiella_insularis	Lambiella	Lecanoromycetes
